"","ID","step","angle","X","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"1314","AL-2020-05-2020",4.14,-3.13105648941911,1314,"2020-02-05 00:00:00",-87.1668625,32.0880508,"4g","Night","m","ad",62,"Primary step state: Stationary","00:00","2020-02-05","AL",2020,"AL-2020-05","2020",-87.1668625,32.0880508,0,36,2,1,1,"AL-2020-05-1-36",1
"1315","AL-2020-05-2020",0.07,-0.463581835969969,1315,"2020-02-07 00:00:00",-87.2093811,32.0973701,"4g","Night","m","ad",96,"Primary step state: Stationary","00:00","2020-02-07","AL",2020,"AL-2020-05","2020",-87.2093811,32.0973701,0,38,4,1,1,"AL-2020-05-1-38",2
"1316","AL-2020-05-2020",274.22,-0.406321289397165,1316,"2020-02-09 00:00:00",-87.2099686,32.097805,"4g","Night","m","ad",25,"Primary step state: Migratory (spring)","00:00","2020-02-09","AL",2020,"AL-2020-05","2020",-87.2099686,32.097805,1,40,1,2,1,"AL-2020-05-2-40",2
"1317","AL-2020-05-2020",17.91,2.00915361465222,1317,"2020-02-11 00:00:00",-88.5021286,34.3189888,"4g","Night","m","ad",98,"Primary step state: Migratory (spring)","00:00","2020-02-11","AL",2020,"AL-2020-05","2020",-88.5021286,34.3189888,1,42,1,3,1,"AL-2020-05-3-42",2
"1318","AL-2020-05-2020",0.02,1.023626670212,1318,"2020-02-13 00:00:00",-88.624855,34.193779,"4g","Night","m","ad",82,"Primary step state: Migratory (spring)","00:00","2020-02-13","AL",2020,"AL-2020-05","2020",-88.624855,34.193779,0,44,3,3,1,"AL-2020-05-3-44",2
"1319","AL-2020-05-2020",575.68,-3.08976336865249,1319,"2020-02-15 00:00:00",-88.6247787,34.1935997,"4g","Night","m","ad",87,"Primary step state: Migratory (spring)","00:00","2020-02-15","AL",2020,"AL-2020-05","2020",-88.6247787,34.1935997,1,46,1,4,1,"AL-2020-05-4-46",2
"1320","AL-2020-05-2020",2.27,-0.386754311954224,1320,"2020-02-17 00:00:00",-91.1578979,38.9626999,"4g","Night","m","ad",225,"Primary step state: Migratory (spring)","00:00","2020-02-17","AL",2020,"AL-2020-05","2020",-91.1578979,38.9626999,0,48,3,4,1,"AL-2020-05-4-48",2
"1321","AL-2020-05-2020",0.86,-2.61449950522057,1321,"2020-02-19 00:00:00",-91.1580276,38.9831047,"4g","Night","m","ad",202,"Primary step state: Migratory (spring)","00:00","2020-02-19","AL",2020,"AL-2020-05","2020",-91.1580276,38.9831047,0,50,5,4,1,"AL-2020-05-4-50",2
"1322","AL-2020-05-2020",1.56,-0.799399078800371,1322,"2020-02-21 00:00:00",-91.1530075,38.9764481,"4g","Night","m","ad",213,"Primary step state: Migratory (spring)","00:00","2020-02-21","AL",2020,"AL-2020-05","2020",-91.1530075,38.9764481,0,52,7,4,1,"AL-2020-05-4-52",2
"1323","AL-2020-05-2020",0.12,-3.09297974384105,1323,"2020-02-23 00:00:00",-91.1577759,38.9628563,"4g","Night","m","ad",226,"Primary step state: Migratory (spring)","00:00","2020-02-23","AL",2020,"AL-2020-05","2020",-91.1577759,38.9628563,0,54,9,4,1,"AL-2020-05-4-54",2
"1324","AL-2020-05-2020",0.2,-1.92885438800404,1324,"2020-02-25 00:00:00",-91.1574631,38.9639549,"4g","Night","m","ad",229,"Primary step state: Migratory (spring)","00:00","2020-02-25","AL",2020,"AL-2020-05","2020",-91.1574631,38.9639549,0,56,11,4,1,"AL-2020-05-4-56",2
"1325","AL-2020-05-2020",2.23,1.80639837963903,1325,"2020-02-27 00:00:00",-91.1555481,38.9629822,"4g","Night","m","ad",225,"Primary step state: Migratory (spring)","00:00","2020-02-27","AL",2020,"AL-2020-05","2020",-91.1555481,38.9629822,0,58,13,4,1,"AL-2020-05-4-58",2
"1326","AL-2020-05-2020",2.22,3.12447078071992,1326,"2020-02-29 00:00:00",-91.1469421,38.9818993,"4g","Night","m","ad",216,"Primary step state: Migratory (spring)","00:00","2020-02-29","AL",2020,"AL-2020-05","2020",-91.1469421,38.9818993,0,60,15,4,1,"AL-2020-05-4-60",2
"1327","AL-2020-05-2020",2.22,-3.14037564250184,1327,"2020-03-01 00:00:00",-91.1559296,38.9631615,"4g","Night","m","ad",235,"Primary step state: Migratory (spring)","00:00","2020-03-01","AL",2020,"AL-2020-05","2020",-91.1559296,38.9631615,0,61,16,4,1,"AL-2020-05-4-61",2
"1328","AL-2020-05-2020",0.01,-1.66928821240692,1328,"2020-03-02 00:00:00",-91.1469727,38.9818993,"4g","Night","m","ad",195,"Primary step state: Migratory (spring)","00:00","2020-03-02","AL",2020,"AL-2020-05","2020",-91.1469727,38.9818993,0,62,17,4,1,"AL-2020-05-4-62",2
"1329","AL-2020-05-2020",0,NA,1329,"2020-03-03 00:00:00",-91.146843,38.9818497,"4g","Night","m","ad",210,"Primary step state: Migratory (spring)","00:00","2020-03-03","AL",2020,"AL-2020-05","2020",-91.146843,38.9818497,0,63,18,4,1,"AL-2020-05-4-63",2
"1330","AL-2020-05-2020",0.03,NA,1330,"2020-03-04 00:00:00",-91.146843,38.9818497,"4g","Night","m","ad",212,"Primary step state: Migratory (spring)","00:00","2020-03-04","AL",2020,"AL-2020-05","2020",-91.146843,38.9818497,0,64,19,4,1,"AL-2020-05-4-64",2
"1331","AL-2020-05-2020",0.02,-2.75350826777618,1331,"2020-03-05 00:00:00",-91.1471252,38.98172,"4g","Night","m","ad",207,"Primary step state: Migratory (spring)","00:00","2020-03-05","AL",2020,"AL-2020-05","2020",-91.1471252,38.98172,0,65,20,4,1,"AL-2020-05-4-65",2
"1332","AL-2020-05-2020",0.01,-2.49105865490352,1332,"2020-03-06 00:00:00",-91.1469727,38.9818764,"4g","Night","m","ad",204,"Primary step state: Migratory (spring)","00:00","2020-03-06","AL",2020,"AL-2020-05","2020",-91.1469727,38.9818764,0,66,21,4,1,"AL-2020-05-4-66",2
"1333","AL-2020-05-2020",0.02,-1.57079758283869,1333,"2020-03-07 00:00:00",-91.1469727,38.9818001,"4g","Night","m","ad",202,"Primary step state: Migratory (spring)","00:00","2020-03-07","AL",2020,"AL-2020-05","2020",-91.1469727,38.9818001,0,67,22,4,1,"AL-2020-05-4-67",2
"1334","AL-2020-05-2020",2.17,1.19019473694751,1334,"2020-03-08 23:00:00",-91.1472015,38.9818001,"4g","Night","m","ad",202,"Primary step state: Migratory (spring)","00:00","2020-03-09","AL",2020,"AL-2020-05","2020",-91.1472015,38.9818001,0,69,24,4,1,"AL-2020-05-4-69",2
"1335","AL-2020-05-2020",0.11,-0.0110483848140995,1335,"2020-03-09 23:00:00",-91.156517,38.963623,"4g","Night","m","ad",230,"Primary step state: Migratory (spring)","00:00","2020-03-10","AL",2020,"AL-2020-05","2020",-91.156517,38.963623,0,70,25,4,1,"AL-2020-05-4-70",2
"1336","AL-2020-05-2020",0.4,-3.10853764341706,1336,"2020-03-10 23:00:00",-91.1570053,38.9626999,"4g","Night","m","ad",33,"Primary step state: Migratory (spring)","00:00","2020-03-11","AL",2020,"AL-2020-05","2020",-91.1570053,38.9626999,0,71,26,4,1,"AL-2020-05-4-71",2
"1337","AL-2020-05-2020",321.71,0.128641611259936,1337,"2020-03-11 23:00:00",-91.1553955,38.966053,"4g","Night","m","ad",225,"Primary step state: Migratory (spring)","00:00","2020-03-12","AL",2020,"AL-2020-05","2020",-91.1553955,38.966053,1,72,1,5,1,"AL-2020-05-5-72",2
"1338","AL-2020-05-2020",0.02,-0.0262027647193058,1338,"2020-03-12 23:00:00",-90.2736511,41.7837181,"4g","Night","m","ad",173,"Primary step state: Migratory (spring)","00:00","2020-03-13","AL",2020,"AL-2020-05","2020",-90.2736511,41.7837181,0,73,2,5,1,"AL-2020-05-5-73",2
"1339","AL-2020-05-2020",0.05,1.70124980360273,1339,"2020-03-13 23:00:00",-90.2735977,41.7838707,"4g","Night","m","ad",184,"Primary step state: Migratory (spring)","00:00","2020-03-14","AL",2020,"AL-2020-05","2020",-90.2735977,41.7838707,0,74,3,5,1,"AL-2020-05-5-74",2
"1340","AL-2020-05-2020",36.15,-1.71195572961701,1340,"2020-03-14 23:00:00",-90.2741623,41.7839241,"4g","Night","m","ad",181,"Primary step state: Migratory (spring)","00:00","2020-03-15","AL",2020,"AL-2020-05","2020",-90.2741623,41.7839241,1,75,1,6,1,"AL-2020-05-6-75",2
"1341","AL-2020-05-2020",182.66,0.155065399439346,1341,"2020-03-15 23:00:00",-90.1589355,42.0977783,"4g","Night","m","ad",1188,"Primary step state: Migratory (spring)","00:00","2020-03-16","AL",2020,"AL-2020-05","2020",-90.1589355,42.0977783,1,76,1,7,1,"AL-2020-05-7-76",2
"1342","AL-2020-05-2020",3.44,-0.465839444489496,1342,"2020-03-16 23:00:00",-89.9060364,43.7314415,"4g","Night","m","ad",274,"Primary step state: Migratory (spring)","00:00","2020-03-17","AL",2020,"AL-2020-05","2020",-89.9060364,43.7314415,0,77,2,7,1,"AL-2020-05-7-77",2
"1343","AL-2020-05-2020",3.67,2.5815270497717,1343,"2020-03-17 23:00:00",-89.8826904,43.7574005,"4g","Night","m","ad",34,"Primary step state: Migratory (spring)","00:00","2020-03-18","AL",2020,"AL-2020-05","2020",-89.8826904,43.7574005,0,78,3,7,1,"AL-2020-05-7-78",2
"1344","AL-2020-05-2020",0.79,1.95002848410426,1344,"2020-03-18 23:00:00",-89.924057,43.7435265,"4g","Night","m","ad",282,"Primary step state: Migratory (spring)","00:00","2020-03-19","AL",2020,"AL-2020-05","2020",-89.924057,43.7435265,0,79,4,7,1,"AL-2020-05-7-79",2
"1345","AL-2020-05-2020",0.93,1.44662973919203,1345,"2020-03-19 23:00:00",-89.9169388,43.738636,"4g","Night","m","ad",270,"Primary step state: Migratory (spring)","00:00","2020-03-20","AL",2020,"AL-2020-05","2020",-89.9169388,43.738636,0,80,5,7,1,"AL-2020-05-7-80",2
"1346","AL-2020-05-2020",0.07,0.442647804590459,1346,"2020-03-20 23:00:00",-89.9080048,43.7439613,"4g","Night","m","ad",277,"Primary step state: Migratory (spring)","00:00","2020-03-21","AL",2020,"AL-2020-05","2020",-89.9080048,43.7439613,0,81,6,7,1,"AL-2020-05-7-81",2
"1347","AL-2020-05-2020",0.01,2.01078511876387,1347,"2020-03-21 23:00:00",-89.9076233,43.7445488,"4g","Night","m","ad",87,"Primary step state: Migratory (spring)","00:00","2020-03-22","AL",2020,"AL-2020-05","2020",-89.9076233,43.7445488,0,82,7,7,1,"AL-2020-05-7-82",2
"1348","AL-2020-05-2020",180.99,-2.94489130214858,1348,"2020-03-22 23:00:00",-89.907753,43.7445488,"4g","Night","m","ad",72,"Primary step state: Migratory (spring)","00:00","2020-03-23","AL",2020,"AL-2020-05","2020",-89.907753,43.7445488,1,83,1,8,1,"AL-2020-05-8-83",2
"1349","AL-2020-05-2020",413.35,-0.425853358301457,1349,"2020-03-23 23:00:00",-87.6928635,44.0415115,"4g","Night","m","ad",195,"Primary step state: Migratory (spring)","00:00","2020-03-24","AL",2020,"AL-2020-05","2020",-87.6928635,44.0415115,1,84,1,9,1,"AL-2020-05-9-84",2
"1350","AL-2020-05-2020",302.8,0.948085968643616,1350,"2020-03-25 23:00:00",-82.7463531,43.0882416,"4g","Night","m","ad",1188,"Primary step state: Migratory (spring)","00:00","2020-03-26","AL",2020,"AL-2020-05","2020",-82.7463531,43.0882416,1,86,1,10,1,"AL-2020-05-10-86",2
"1351","AL-2020-05-2020",97.25,0.339743837728779,1351,"2020-03-26 23:00:00",-79.8639984,44.8473473,"4g","Night","m","ad",166,"Primary step state: Migratory (spring)","00:00","2020-03-27","AL",2020,"AL-2020-05","2020",-79.8639984,44.8473473,1,87,1,11,1,"AL-2020-05-11-87",2
"1352","AL-2020-05-2020",117,1.19916311727575,1352,"2020-03-27 23:00:00",-79.2531357,45.6084862,"4g","Night","m","ad",778,"Primary step state: Migratory (spring)","00:00","2020-03-28","AL",2020,"AL-2020-05","2020",-79.2531357,45.6084862,1,88,1,12,1,"AL-2020-05-12-88",2
"1353","AL-2020-05-2020",0.04,-1.87478247601136,1353,"2020-03-28 23:00:00",-80.2183838,46.4182396,"4g","Night","m","ad",199,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-03-29","AL",2020,"AL-2020-05","2020",-80.2183838,46.4182396,0,89,2,12,1,"AL-2020-05-12-89",3
"1354","AL-2020-05-2020",0.08,0.213155058545191,1354,"2020-03-29 23:00:00",-80.2179184,46.4183693,"4g","Night","m","ad",224,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-03-30","AL",2020,"AL-2020-05","2020",-80.2179184,46.4183693,0,90,3,12,1,"AL-2020-05-12-90",3
"1355","AL-2020-05-2020",0.42,2.25845250146581,1355,"2020-03-30 23:00:00",-80.2170486,46.4187775,"4g","Night","m","ad",108,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-03-31","AL",2020,"AL-2020-05","2020",-80.2170486,46.4187775,0,91,4,12,1,"AL-2020-05-12-91",3
"1356","AL-2020-05-2020",0.05,2.77595178355546,1356,"2020-03-31 23:00:00",-80.2223206,46.4198532,"4g","Night","m","ad",143,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-01","AL",2020,"AL-2020-05","2020",-80.2223206,46.4198532,0,92,5,12,1,"AL-2020-05-12-92",3
"1357","AL-2020-05-2020",0.03,2.16148321856683,1357,"2020-04-02 23:00:00",-80.2217865,46.4195709,"4g","Night","m","ad",236,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-03","AL",2020,"AL-2020-05","2020",-80.2217865,46.4195709,0,94,7,12,1,"AL-2020-05-12-94",3
"1358","AL-2020-05-2020",0.01,2.02062760648868,1358,"2020-04-04 23:00:00",-80.2217636,46.4198265,"4g","Night","m","ad",229,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-05","AL",2020,"AL-2020-05","2020",-80.2217636,46.4198265,0,96,9,12,1,"AL-2020-05-12-96",3
"1359","AL-2020-05-2020",0.02,0.796455170477107,1359,"2020-04-06 23:00:00",-80.2219391,46.4197769,"4g","Night","m","ad",242,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-07","AL",2020,"AL-2020-05","2020",-80.2219391,46.4197769,0,98,11,12,1,"AL-2020-05-12-98",3
"1360","AL-2020-05-2020",0.02,-0.811843336143029,1360,"2020-04-08 23:00:00",-80.2220154,46.4196472,"4g","Night","m","ad",213,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-09","AL",2020,"AL-2020-05","2020",-80.2220154,46.4196472,0,100,13,12,1,"AL-2020-05-12-100",3
"1361","AL-2020-05-2020",0,NA,1361,"2020-04-10 23:00:00",-80.2222977,46.4195709,"4g","Night","m","ad",231,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-11","AL",2020,"AL-2020-05","2020",-80.2222977,46.4195709,0,102,15,12,1,"AL-2020-05-12-102",3
"1362","AL-2020-05-2020",0.08,NA,1362,"2020-04-12 23:00:00",-80.2222977,46.4195709,"4g","Night","m","ad",233,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-13","AL",2020,"AL-2020-05","2020",-80.2222977,46.4195709,0,104,17,12,1,"AL-2020-05-12-104",3
"1363","AL-2020-05-2020",0.09,2.63554046535399,1363,"2020-04-14 23:00:00",-80.2213211,46.4197006,"4g","Night","m","ad",241,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-15","AL",2020,"AL-2020-05","2020",-80.2213211,46.4197006,0,106,19,12,1,"AL-2020-05-12-106",3
"1364","AL-2020-05-2020",0.22,-0.972234733736891,1364,"2020-04-16 23:00:00",-80.2224503,46.4199562,"4g","Night","m","ad",234,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-17","AL",2020,"AL-2020-05","2020",-80.2224503,46.4199562,0,108,21,12,1,"AL-2020-05-12-108",3
"1365","AL-2020-05-2020",0.02,-0.887272863112807,1365,"2020-04-18 23:00:00",-80.2232437,46.4218483,"4g","Night","m","ad",191,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-19","AL",2020,"AL-2020-05","2020",-80.2232437,46.4218483,0,110,23,12,1,"AL-2020-05-12-110",3
"1366","AL-2020-05-2020",0.29,-2.06259815450233,1366,"2020-04-20 23:00:00",-80.223114,46.421978,"4g","Night","m","ad",234,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-21","AL",2020,"AL-2020-05","2020",-80.223114,46.421978,0,112,25,12,1,"AL-2020-05-12-112",3
"1367","AL-2020-05-2020",0.37,-3.11546587225255,1367,"2020-04-22 23:00:00",-80.221405,46.4196739,"4g","Night","m","ad",233,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-23","AL",2020,"AL-2020-05","2020",-80.221405,46.4196739,0,114,27,12,1,"AL-2020-05-12-114",3
"1368","AL-2020-05-2020",0.08,2.81010208515787,1368,"2020-04-24 23:00:00",-80.223732,46.4226189,"4g","Night","m","ad",216,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-25","AL",2020,"AL-2020-05","2020",-80.223732,46.4226189,0,116,29,12,1,"AL-2020-05-12-116",3
"1369","AL-2020-05-2020",0.01,-2.08628471540828,1369,"2020-04-26 23:00:00",-80.2235489,46.421875,"4g","Night","m","ad",226,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-27","AL",2020,"AL-2020-05","2020",-80.2235489,46.421875,0,118,31,12,1,"AL-2020-05-12-118",3
"1370","AL-2020-05-2020",0.01,-2.79470290305069,1370,"2020-04-28 23:00:00",-80.2236557,46.4219017,"4g","Night","m","ad",238,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-04-29","AL",2020,"AL-2020-05","2020",-80.2236557,46.4219017,0,120,33,12,1,"AL-2020-05-12-120",3
"1371","AL-2020-05-2020",NA,NA,1371,"2020-04-30 23:00:00",-80.2235794,46.4219017,"4g","Night","m","ad",230,"Primary step state: State unknown (spring migratory or post-mig stationary)","00:00","2020-05-01","AL",2020,"AL-2020-05","2020",-80.2235794,46.4219017,NA,122,35,12,1,"AL-2020-05-12-122",3
"3403","AL-2021-08-2021",0.06,NA,3448,"2021-02-12 12:00:00",-87.1612015,32.0884094,"4g-",NA,"m","ad",41,"Primary step state: Stationary","12:00","2021-02-12","AL",2021,"AL-2021-08","2021",-87.1612015,32.0884094,0,43,1,1,1,"AL-2021-08-1-43",1
"3404","AL-2021-08-2021",0.19,2.45654847971653,3449,"2021-02-15 12:00:00",-87.1617889,32.0884361,"4g-",NA,"m","ad",27,"Primary step state: Stationary","12:00","2021-02-15","AL",2021,"AL-2021-08","2021",-87.1617889,32.0884361,0,46,4,1,1,"AL-2021-08-1-46",1
"3405","AL-2021-08-2021",0.25,2.98389492790765,3450,"2021-02-17 00:00:00",-87.1603317,32.087307,"4g-",NA,"m","ad",51,"Primary step state: Stationary","00:00","2021-02-17","AL",2021,"AL-2021-08","2021",-87.1603317,32.087307,0,48,6,1,1,"AL-2021-08-1-48",1
"3406","AL-2021-08-2021",0.39,-3.10677434413163,3451,"2021-02-18 12:00:00",-87.1619949,32.089077,"4g-",NA,"m","ad",63,"Primary step state: Stationary","12:00","2021-02-18","AL",2021,"AL-2021-08","2021",-87.1619949,32.089077,0,49,7,1,1,"AL-2021-08-1-49",1
"3407","AL-2021-08-2021",0.27,3.11814503885294,3452,"2021-02-20 00:00:00",-87.1593323,32.0864372,"4g-",NA,"m","ad",60,"Primary step state: Stationary","00:00","2021-02-20","AL",2021,"AL-2021-08","2021",-87.1593323,32.0864372,0,51,9,1,1,"AL-2021-08-1-51",1
"3408","AL-2021-08-2021",0.22,-3.13829983351398,3453,"2021-02-21 12:00:00",-87.1611557,32.0883331,"4g-",NA,"m","ad",116,"Primary step state: Stationary","12:00","2021-02-21","AL",2021,"AL-2021-08","2021",-87.1611557,32.0883331,0,52,10,1,1,"AL-2021-08-1-52",1
"3409","AL-2021-08-2021",0.26,3.09852019155273,3454,"2021-02-23 00:00:00",-87.1596451,32.0867729,"4g-",NA,"m","ad",67,"Primary step state: Stationary","00:00","2021-02-23","AL",2021,"AL-2021-08","2021",-87.1596451,32.0867729,0,54,12,1,1,"AL-2021-08-1-54",1
"3410","AL-2021-08-2021",271.05,-1.2055966418866,3455,"2021-02-24 12:00:00",-87.1612778,32.0886154,"4g-",NA,"m","ad",35,"Primary step state: Migratory (spring)","12:00","2021-02-24","AL",2021,"AL-2021-08","2021",-87.1612778,32.0886154,1,55,1,2,1,"AL-2021-08-2-55",2
"3411","AL-2021-08-2021",2.04,-3.12318918710946,3456,"2021-02-26 00:00:00",-85.6021118,34.1505928,"4g-",NA,"m","ad",33,"Primary step state: Migratory (spring)","00:00","2021-02-26","AL",2021,"AL-2021-08","2021",-85.6021118,34.1505928,0,57,3,2,1,"AL-2021-08-2-57",2
"3412","AL-2021-08-2021",320.66,2.91141372102756,3457,"2021-02-27 12:00:00",-85.6135025,34.1348228,"4g-",NA,"m","ad",28,"Primary step state: Migratory (spring)","12:00","2021-02-27","AL",2021,"AL-2021-08","2021",-85.6135025,34.1348228,1,58,1,3,1,"AL-2021-08-3-58",2
"3413","AL-2021-08-2021",0.23,0.968137144289547,3458,"2021-03-01 00:00:00",-83.1295624,36.1826935,"4g-",NA,"m","ad",353,"Primary step state: Migratory (spring)","00:00","2021-03-01","AL",2021,"AL-2021-08","2021",-83.1295624,36.1826935,0,60,3,3,1,"AL-2021-08-3-60",2
"3414","AL-2021-08-2021",0.23,3.12371614384407,3459,"2021-03-02 12:00:00",-83.1300735,36.1847687,"4g-",NA,"m","ad",342,"Primary step state: Migratory (spring)","12:00","2021-03-02","AL",2021,"AL-2021-08","2021",-83.1300735,36.1847687,0,61,4,3,1,"AL-2021-08-3-61",2
"3415","AL-2021-08-2021",0.22,3.12708342787936,3460,"2021-03-04 00:00:00",-83.1296158,36.1827202,"4g-",NA,"m","ad",361,"Primary step state: Migratory (spring)","00:00","2021-03-04","AL",2021,"AL-2021-08","2021",-83.1296158,36.1827202,0,63,6,3,1,"AL-2021-08-3-63",2
"3416","AL-2021-08-2021",0.22,3.13452217629944,3461,"2021-03-05 12:00:00",-83.1300201,36.1846924,"4g-",NA,"m","ad",343,"Primary step state: Migratory (spring)","12:00","2021-03-05","AL",2021,"AL-2021-08","2021",-83.1300201,36.1846924,0,64,7,3,1,"AL-2021-08-3-64",2
"3417","AL-2021-08-2021",0.21,-3.10747066078794,3462,"2021-03-07 00:00:00",-83.1296387,36.1827469,"4g-",NA,"m","ad",358,"Primary step state: Migratory (spring)","00:00","2021-03-07","AL",2021,"AL-2021-08","2021",-83.1296387,36.1827469,0,66,9,3,1,"AL-2021-08-3-66",2
"3418","AL-2021-08-2021",607.72,-0.76770928327959,3463,"2021-03-08 12:00:00",-83.1300735,36.1845627,"4g-",NA,"m","ad",342,"Primary step state: Migratory (spring)","12:00","2021-03-08","AL",2021,"AL-2021-08","2021",-83.1300735,36.1845627,1,67,1,4,1,"AL-2021-08-4-67",2
