"","ID","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year"
"159","ME-2018-08",2019-01-20 09:00:00,-76.781456,37.0843773,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2019-01-20","ME","2018"
"160","ME-2018-08",2019-01-21 15:00:00,-76.7815018,37.0843506,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2019-01-21","ME","2018"
"161","ME-2018-08",2019-01-22 22:00:00,-76.7525787,37.1277199,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","22:00","2019-01-22","ME","2018"
"162","ME-2018-08",2019-01-23 09:00:00,-76.7818146,37.0841713,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2019-01-23","ME","2018"
"163","ME-2018-08",2019-01-24 15:00:00,-76.7817307,37.083992,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2019-01-24","ME","2018"
"164","ME-2018-08",2019-01-25 22:00:00,-76.7523727,37.1276932,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","22:00","2019-01-25","ME","2018"
"165","ME-2018-08",2019-01-26 09:00:00,-76.7819138,37.0840454,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2019-01-26","ME","2018"
"166","ME-2018-08",2019-01-27 15:00:00,-76.7818909,37.0839691,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2019-01-27","ME","2018"
"167","ME-2018-08",2019-01-28 22:00:00,-76.7519608,37.1263351,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","22:00","2019-01-28","ME","2018"
"168","ME-2018-08",2019-01-29 09:00:00,-76.7819138,37.0839157,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2019-01-29","ME","2018"
"169","ME-2018-08",2019-01-30 15:00:00,-76.7822952,37.0840187,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2019-01-30","ME","2018"
"170","NC-2019-01",2019-02-19 09:00:00,-78.8064651,36.1116295,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-19","NC","2019"
"171","NC-2019-01",2019-02-21 15:00:00,-78.8065948,36.1069946,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-02-21","NC","2019"
"172","NC-2019-01",2019-02-23 09:00:00,-78.8064346,36.106945,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-23","NC","2019"
"173","NC-2019-01",2019-02-25 15:00:00,-78.806488,36.1068916,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-02-25","NC","2019"
"174","NC-2019-01",2019-02-27 09:00:00,-78.8065186,36.1072502,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-27","NC","2019"
"175","NC-2019-01",2019-03-01 15:00:00,-78.8066177,36.1068687,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-03-01","NC","2019"
"176","NC-2019-01",2019-03-03 09:00:00,-78.8066406,36.1067886,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-03-03","NC","2019"
"177","NC-2019-01",2019-03-05 15:00:00,-78.8066406,36.1068916,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-03-05","NC","2019"
"178","NC-2019-01",2019-03-07 09:00:00,-78.8067169,36.106739,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-03-07","NC","2019"
"179","NC-2019-01",2019-03-09 08:00:00,-78.8064346,36.1069183,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","08:00","2019-03-09","NC","2019"
"180","NC-2019-01",2019-03-11 14:00:00,-78.8066177,36.106842,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-03-11","NC","2019"
"181","NC-2019-01",2019-03-13 08:00:00,-78.8065186,36.1069946,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-13","NC","2019"
"182","NC-2019-01",2019-03-15 08:00:00,-77.6781158,41.1391869,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-15","NC","2019"
"183","NC-2019-01",2019-03-16 14:00:00,-77.6825714,41.1394424,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-16","NC","2019"
"184","NC-2019-01",2019-03-17 08:00:00,-77.6826477,41.1393394,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-17","NC","2019"
"185","NC-2019-01",2019-03-18 14:00:00,-77.6825714,41.1392899,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-18","NC","2019"
"186","NC-2019-01",2019-03-19 08:00:00,-77.6828308,41.1393166,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-19","NC","2019"
"187","NC-2019-01",2019-03-20 14:00:00,-77.6828308,41.1393166,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-20","NC","2019"
"188","NC-2019-01",2019-03-21 08:00:00,-78.7284317,41.6738167,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-21","NC","2019"
"189","NC-2019-01",2019-03-22 14:00:00,-78.7309418,41.6732559,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-22","NC","2019"
"190","NC-2019-01",2019-03-23 08:00:00,-78.7311249,41.6730995,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-23","NC","2019"
"191","NC-2019-01",2019-03-24 14:00:00,-78.7348099,41.6734352,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-24","NC","2019"
"192","NC-2019-01",2019-03-29 08:00:00,-78.5948563,42.0793457,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-29","NC","2019"
"193","NC-2019-01",2019-03-30 14:00:00,-78.5952377,42.0809326,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-30","NC","2019"
"194","NC-2019-01",2019-03-31 08:00:00,-78.595108,42.0809097,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-31","NC","2019"
"195","NC-2019-01",2019-04-01 14:00:00,-78.5951843,42.0809593,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-01","NC","2019"
"196","NC-2019-01",2019-04-02 08:00:00,-78.5952606,42.080986,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-02","NC","2019"
"197","NC-2019-01",2019-04-03 14:00:00,-78.595314,42.0810356,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-03","NC","2019"
"198","NC-2019-01",2019-04-04 08:00:00,-78.5953445,42.0810127,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-04","NC","2019"
"199","NC-2019-01",2019-04-05 14:00:00,-78.5952911,42.0809593,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-05","NC","2019"
"200","NC-2019-01",2019-04-06 08:00:00,-78.6042252,42.0809593,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-06","NC","2019"
"201","NC-2019-01",2019-04-07 14:00:00,-78.2720413,42.9066353,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-07","NC","2019"
"202","NC-2019-01",2019-04-08 08:00:00,-78.2720413,42.9067383,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-08","NC","2019"
"203","NC-2019-01",2019-04-09 14:00:00,-78.2719116,42.9066353,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-09","NC","2019"
"204","NC-2019-01",2019-04-13 14:00:00,-77.1939697,45.5548782,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-13","NC","2019"
"205","NC-2019-01",2019-04-14 08:00:00,-77.1967621,45.5580559,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-14","NC","2019"
"206","NC-2019-01",2019-04-16 14:00:00,-77.1943817,45.5578499,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-16","NC","2019"
"207","NC-2019-01",2019-04-18 08:00:00,-77.194252,45.5578995,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-18","NC","2019"
"208","NC-2019-01",2019-04-20 14:00:00,-77.1954575,45.5514221,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-20","NC","2019"
"209","NC-2019-01",2019-04-22 08:00:00,-77.1943054,45.5577736,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-22","NC","2019"
"210","NC-2019-01",2019-04-24 14:00:00,-77.194664,45.5569267,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-24","NC","2019"
"211","NC-2019-01",2019-04-26 08:00:00,-77.1946106,45.5572624,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-26","NC","2019"
"212","NC-2019-01",2019-04-28 14:00:00,-77.1949463,45.557312,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-28","NC","2019"
"213","NC-2019-01",2019-04-30 08:00:00,-77.1940994,45.5577202,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-30","NC","2019"
"214","NC-2019-01",2019-05-02 14:00:00,-77.2002945,45.5677567,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-05-02","NC","2019"
"215","NC-2019-01",2019-05-06 08:00:00,-74.5630569,47.6209526,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-05-06","NC","2019"
"216","NC-2019-01",2019-05-10 21:00:00,-74.2465668,46.9362564,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","22:00","2019-05-10","NC","2019"
"217","NC-2019-01",2019-05-14 14:00:00,-74.2580872,46.9435768,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-05-14","NC","2019"
"218","NC-2019-01",2019-05-18 08:00:00,-74.2595444,46.9443703,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-05-18","NC","2019"
"219","NC-2019-01",2019-05-22 21:00:00,-74.2565765,46.944191,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","22:00","2019-05-22","NC","2019"
"220","NC-2019-01",2019-05-26 14:00:00,-74.259697,46.9433975,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-05-26","NC","2019"
"221","NC-2019-01",2019-05-30 08:00:00,-74.2595444,46.9437294,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-05-30","NC","2019"
"222","NC-2019-01",2019-06-03 21:00:00,-74.2570343,46.9435768,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","22:00","2019-06-03","NC","2019"
"223","NC-2019-01",2019-06-07 14:00:00,-74.2600555,46.9435272,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-06-07","NC","2019"
"224","NC-2019-01",2019-06-11 08:00:00,-74.2595978,46.9437828,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-06-11","NC","2019"
"225","NC-2019-02",2019-02-19 09:00:00,-78.8137894,36.1298294,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-19","NC","2019"
"226","NC-2019-02",2019-02-20 15:00:00,-78.8255615,36.1407356,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-02-20","NC","2019"
"227","NC-2019-02",2019-02-21 09:00:00,-78.8260193,36.1407623,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-21","NC","2019"
"228","NC-2019-02",2019-02-22 15:00:00,-78.8259735,36.1406326,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-02-22","NC","2019"
"229","NC-2019-02",2019-02-23 09:00:00,-78.826149,36.1409149,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-23","NC","2019"
"230","NC-2019-02",2019-02-24 15:00:00,-78.8135834,36.1299057,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","15:00","2019-02-24","NC","2019"
"231","NC-2019-02",2019-02-25 09:00:00,-78.8136826,36.1299858,"4g","Hybrid","m","juv",NA,"Primary step state: State unknown (spring migratory or pre-mig stationary)","09:00","2019-02-25","NC","2019"
"232","NC-2019-02",2019-02-26 15:00:00,-78.8262024,36.1408386,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-02-26","NC","2019"
"233","NC-2019-02",2019-02-27 09:00:00,-78.6105194,37.1558266,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-02-27","NC","2019"
"234","NC-2019-02",2019-02-28 15:00:00,-78.6110077,37.1562614,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-02-28","NC","2019"
"235","NC-2019-02",2019-03-01 09:00:00,-78.6126175,37.1580276,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-01","NC","2019"
"236","NC-2019-02",2019-03-02 15:00:00,-78.6096268,37.1566734,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-02","NC","2019"
"237","NC-2019-02",2019-03-03 09:00:00,-78.6101608,37.1561089,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-03","NC","2019"
"238","NC-2019-02",2019-03-04 15:00:00,-78.6245728,37.146637,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-04","NC","2019"
"239","NC-2019-02",2019-03-05 09:00:00,-78.6249084,37.1481743,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-05","NC","2019"
"240","NC-2019-02",2019-03-06 15:00:00,-78.6249619,37.1483269,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-06","NC","2019"
"241","NC-2019-02",2019-03-07 09:00:00,-78.6248322,37.1483269,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-07","NC","2019"
"242","NC-2019-02",2019-03-08 15:00:00,-78.6250381,37.1482506,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-08","NC","2019"
"243","NC-2019-02",2019-03-09 08:00:00,-78.6250381,37.1481209,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","08:00","2019-03-09","NC","2019"
"244","NC-2019-02",2019-03-10 14:00:00,-78.6247559,37.1481209,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-10","NC","2019"
"245","NC-2019-02",2019-03-11 08:00:00,-77.2309875,38.4949112,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-11","NC","2019"
"246","NC-2019-02",2019-03-12 14:00:00,-77.2307816,38.4952431,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-12","NC","2019"
"247","NC-2019-02",2019-03-13 08:00:00,-77.2700272,38.4790154,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-13","NC","2019"
"248","NC-2019-02",2019-03-14 14:00:00,-74.175499,41.0073471,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-14","NC","2019"
"249","NC-2019-02",2019-03-15 08:00:00,-73.7127838,41.7752457,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-15","NC","2019"
"250","NC-2019-02",2019-03-17 14:00:00,-73.7026138,41.7854347,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-17","NC","2019"
"251","NC-2019-02",2019-03-19 08:00:00,-73.7048721,41.7847939,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-19","NC","2019"
"252","NC-2019-02",2019-03-21 14:00:00,-73.70047,41.7843323,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-21","NC","2019"
"253","NC-2019-02",2019-03-23 08:00:00,-73.700592,41.7840767,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-23","NC","2019"
"254","NC-2019-02",2019-03-25 14:00:00,-70.3010941,43.6188278,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-25","NC","2019"
"255","NC-2019-02",2019-03-27 08:00:00,-69.959053,44.0353928,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-27","NC","2019"
"256","NC-2019-02",2019-03-29 14:00:00,-69.9668884,44.0375175,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-03-29","NC","2019"
"257","NC-2019-02",2019-03-31 08:00:00,-69.9690094,44.0376205,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-03-31","NC","2019"
"258","NC-2019-02",2019-04-02 14:00:00,-69.9690399,44.0376968,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-02","NC","2019"
"259","NC-2019-02",2019-04-04 08:00:00,-69.9668121,44.037159,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","09:00","2019-04-04","NC","2019"
"260","NC-2019-02",2019-04-06 14:00:00,-69.1375198,44.664257,"4g","Hybrid","m","juv",NA,"Primary step state: Migratory (spring)","15:00","2019-04-06","NC","2019"
"261","NC-2019-02",2019-04-08 08:00:00,-64.084259,46.0065918,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-04-08","NC","2019"
"262","NC-2019-02",2019-04-10 14:00:00,-64.0841064,46.0065155,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-04-10","NC","2019"
"263","NC-2019-02",2019-04-12 08:00:00,-64.0840073,46.0065155,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-04-12","NC","2019"
"264","NC-2019-02",2019-04-14 14:00:00,-64.0796814,46.003315,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-04-14","NC","2019"
"265","NC-2019-02",2019-04-16 08:00:00,-64.0806274,46.004261,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-04-16","NC","2019"
"266","NC-2019-02",2019-04-18 14:00:00,-64.093811,46.0071564,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-04-18","NC","2019"
"267","NC-2019-02",2019-04-20 08:00:00,-64.0939102,46.0070801,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-04-20","NC","2019"
"268","NC-2019-02",2019-04-22 14:00:00,-64.093811,46.007206,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-04-22","NC","2019"
"269","NC-2019-02",2019-04-24 08:00:00,-64.0949631,46.004673,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-04-24","NC","2019"
"270","NC-2019-02",2019-04-26 14:00:00,-64.0950928,46.004776,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-04-26","NC","2019"
"271","NC-2019-02",2019-04-28 08:00:00,-64.0948868,46.004776,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","09:00","2019-04-28","NC","2019"
"272","NC-2019-02",2019-04-30 14:00:00,-64.0950623,46.0048256,"4g","Hybrid","m","juv",NA,"Primary step state: Stationary","15:00","2019-04-30","NC","2019"
